PolicyID,ProductID,PlanID,Sex,IssueDate,IssueAge,PolicyTerm,PolicyCount,SumAssured
388,TERM_2,PLAN_A,F,37,19/08/2016,15,15,631930.7573
389,TERM_1,PLAN_A,F,23,12/09/2022,15,96,447094.7601
390,TERM_1,PLAN_B,M,51,06/02/2017,10,9,196014.6757
391,TERM_1,PLAN_A,M,48,17/11/2021,10,24,508537.3268
392,TERM_1,PLAN_B,F,34,21/11/2011,15,70,578657.9592
393,TERM_2,PLAN_B,M,23,21/05/2017,10,72,683472.1514
394,TERM_1,PLAN_A,M,48,27/08/2017,15,40,393082.1854
395,TERM_2,PLAN_B,M,29,08/11/2015,20,44,235327.8256
396,TERM_1,PLAN_B,M,59,22/04/2018,20,47,524904.5868
397,TERM_1,PLAN_A,M,45,01/01/2016,15,92,913623.0675
398,TERM_2,PLAN_A,M,52,25/10/2018,10,13,633487.8865
399,TERM_2,PLAN_A,M,27,16/05/2011,20,11,690208.4606
400,TERM_1,PLAN_B,M,23,24/04/2018,15,73,931771.4373
401,TERM_1,PLAN_B,F,50,13/02/2023,20,62,258427.051
402,TERM_2,PLAN_B,M,46,24/05/2011,15,90,219487.9418
403,TERM_2,PLAN_B,M,24,14/03/2010,10,56,645421.7221
404,TERM_1,PLAN_B,M,50,02/01/2020,20,6,997643.6207
405,TERM_1,PLAN_A,F,38,04/05/2020,10,77,819619.3209
406,TERM_1,PLAN_A,F,54,30/01/2018,20,41,311768.1185
407,TERM_2,PLAN_A,M,29,31/03/2010,15,65,956205.4024
408,TERM_1,PLAN_A,M,47,11/09/2019,20,27,987393.1224
409,TERM_2,PLAN_A,M,32,26/06/2010,15,42,607009.6844
410,TERM_2,PLAN_B,F,24,07/12/2019,20,26,265786.4668
411,TERM_2,PLAN_A,F,50,24/08/2021,15,100,628799.3869
412,TERM_1,PLAN_A,F,57,19/11/2010,10,97,377229.0629
413,TERM_1,PLAN_A,M,53,07/04/2017,10,36,33607.12661
414,TERM_1,PLAN_A,F,20,09/01/2018,10,26,761291.877
415,TERM_2,PLAN_B,M,58,08/08/2012,15,100,852292.1119
416,TERM_1,PLAN_A,F,41,27/10/2010,20,57,345307.5715
417,TERM_2,PLAN_B,M,40,25/02/2023,10,91,100116.684
418,TERM_2,PLAN_B,M,25,18/06/2024,20,87,904853.3489
419,TERM_1,PLAN_A,M,43,21/12/2011,20,71,691188.1984
420,TERM_2,PLAN_A,F,28,11/04/2015,15,100,28881.44476
421,TERM_1,PLAN_B,F,27,12/09/2014,15,9,587016.0552
422,TERM_1,PLAN_B,M,53,20/08/2013,15,16,988368.5342
423,TERM_2,PLAN_A,M,38,28/02/2020,15,72,767050.8521
424,TERM_1,PLAN_A,M,30,20/09/2024,20,64,685041.5949
425,TERM_2,PLAN_B,F,56,31/12/2018,10,61,611396.8949
426,TERM_1,PLAN_B,F,40,14/12/2013,20,41,848472.0845
427,TERM_2,PLAN_A,F,48,05/12/2024,20,30,99704.25009
428,TERM_1,PLAN_B,F,32,29/12/2010,20,49,613082.5467
429,TERM_2,PLAN_A,M,34,15/05/2015,15,75,120060.8074
430,TERM_1,PLAN_A,F,26,08/10/2021,10,76,897674.5438
431,TERM_2,PLAN_B,M,47,03/04/2014,15,30,864690.8309
432,TERM_1,PLAN_A,M,57,29/05/2021,15,5,103902.5717
433,TERM_2,PLAN_A,M,31,10/12/2024,15,10,491772.3989
434,TERM_1,PLAN_A,F,22,28/05/2018,15,40,917842.4729
435,TERM_2,PLAN_A,F,43,28/03/2018,10,7,677360.4093
436,TERM_2,PLAN_B,M,57,02/07/2022,20,15,344218.2188
437,TERM_2,PLAN_A,M,52,20/01/2012,20,43,722141.7337
438,TERM_2,PLAN_A,F,21,18/08/2011,20,40,275174.4257
439,TERM_1,PLAN_A,M,26,19/12/2011,15,65,575148.5129
440,TERM_1,PLAN_B,M,25,10/12/2024,15,63,98393.97533
441,TERM_1,PLAN_B,M,47,22/04/2021,15,73,702568.9564
442,TERM_1,PLAN_A,M,38,20/02/2020,10,85,586913.9933
443,TERM_2,PLAN_B,M,41,17/07/2023,15,50,216507.7121
444,TERM_1,PLAN_A,F,55,02/08/2022,10,18,78999.75282
445,TERM_2,PLAN_A,M,31,09/05/2017,20,98,443695.1953
446,TERM_2,PLAN_A,F,51,21/11/2018,20,10,40182.23656
447,TERM_1,PLAN_B,M,41,07/04/2016,10,43,881165.6115
448,TERM_2,PLAN_A,F,25,30/06/2022,10,46,636078.3208
449,TERM_2,PLAN_A,M,51,17/10/2023,20,22,735017.7557
450,TERM_2,PLAN_A,M,37,14/02/2013,10,25,758283.9725
451,TERM_2,PLAN_A,F,24,04/02/2013,10,71,268029.579
452,TERM_2,PLAN_B,M,27,22/08/2022,15,20,715581.4186
453,TERM_1,PLAN_A,M,42,29/07/2022,15,64,737140.8906
454,TERM_2,PLAN_A,M,54,21/01/2017,15,67,144965.0386
455,TERM_2,PLAN_B,M,43,09/02/2014,20,28,521588.0175
456,TERM_2,PLAN_A,M,21,07/07/2010,20,55,62092.80066
457,TERM_1,PLAN_B,M,53,11/08/2011,20,54,298853.1206
458,TERM_1,PLAN_B,F,24,18/10/2011,15,88,338214.6247
459,TERM_2,PLAN_B,M,46,24/02/2015,15,58,224373.8083
460,TERM_1,PLAN_B,M,37,19/04/2016,15,53,122486.782
461,TERM_1,PLAN_A,M,39,28/05/2023,15,7,33302.53742
462,TERM_1,PLAN_A,F,56,16/06/2014,20,79,67103.07286
463,TERM_2,PLAN_A,F,32,05/03/2019,20,30,930647.7439
464,TERM_2,PLAN_B,M,31,13/11/2019,10,50,181573.6406
465,TERM_1,PLAN_A,M,47,01/09/2022,20,40,726322.3923
466,TERM_2,PLAN_A,F,29,29/11/2022,20,58,44125.98923
467,TERM_1,PLAN_A,M,33,09/06/2022,15,39,387117.9527
468,TERM_1,PLAN_A,F,45,01/02/2024,10,32,876556.2255
469,TERM_1,PLAN_B,F,22,12/03/2011,15,44,232839.5757
470,TERM_2,PLAN_B,M,53,22/03/2017,15,38,90239.17898
471,TERM_1,PLAN_A,M,26,15/03/2022,10,33,241459.541
472,TERM_2,PLAN_B,M,53,25/12/2020,15,61,146833.8755
473,TERM_1,PLAN_A,F,34,08/12/2011,10,73,354986.9795
474,TERM_1,PLAN_A,M,38,18/10/2011,20,34,935759.0471
475,TERM_1,PLAN_A,F,29,16/03/2017,20,43,626524.8239
476,TERM_1,PLAN_B,M,52,19/05/2013,20,41,108729.4694
477,TERM_2,PLAN_B,F,34,16/06/2013,15,63,722679.9703
478,TERM_2,PLAN_A,F,33,07/08/2013,20,65,715689.7161
479,TERM_2,PLAN_A,M,36,16/10/2024,10,77,119132.4966
480,TERM_2,PLAN_A,M,33,04/06/2011,10,3,955746.9341
481,TERM_1,PLAN_B,F,29,15/04/2021,10,41,89371.48553
482,TERM_2,PLAN_A,M,22,23/05/2019,15,25,199701.7545
483,TERM_2,PLAN_B,F,40,25/06/2014,20,90,746123.0805
484,TERM_2,PLAN_B,M,48,09/05/2015,20,70,527078.5714
485,TERM_2,PLAN_A,M,43,01/07/2023,10,95,593582.5113
486,TERM_2,PLAN_B,M,30,27/06/2015,10,64,575951.7536
487,TERM_1,PLAN_B,M,54,17/12/2012,20,100,584573.1764
488,TERM_2,PLAN_A,M,37,12/09/2023,15,85,817103.0049
489,TERM_2,PLAN_A,F,41,18/05/2013,20,31,691542.1567
490,TERM_2,PLAN_B,F,25,06/11/2015,15,65,584934.7543
491,TERM_2,PLAN_A,M,45,07/09/2013,20,57,486417.0301
492,TERM_1,PLAN_B,M,21,11/05/2019,10,51,679300.4345
493,TERM_1,PLAN_B,F,20,20/12/2012,20,42,918256.4525
494,TERM_1,PLAN_A,F,29,07/12/2020,15,34,510831.5951
495,TERM_1,PLAN_B,F,43,03/10/2011,20,1,719230.5964
496,TERM_2,PLAN_A,F,58,23/06/2011,15,15,105112.6822
497,TERM_1,PLAN_A,F,43,08/07/2021,20,13,129041.0377
498,TERM_1,PLAN_A,M,28,18/08/2017,10,46,890776.0506
499,TERM_2,PLAN_B,M,33,27/01/2024,15,57,550087.108
500,TERM_2,PLAN_B,M,41,16/03/2023,20,8,407326.9662
501,TERM_2,PLAN_A,M,31,29/06/2022,15,37,421785.9707
502,TERM_1,PLAN_A,M,56,12/07/2010,15,7,651011.9528
503,TERM_1,PLAN_B,M,35,16/02/2013,10,11,923342.1306
504,TERM_1,PLAN_B,M,22,04/06/2016,10,92,535198.705
505,TERM_1,PLAN_A,M,27,10/03/2023,15,94,197266.8079
506,TERM_1,PLAN_A,F,31,05/02/2019,15,69,674380.7527
507,TERM_1,PLAN_A,M,23,16/07/2024,20,49,166878.8753
508,TERM_2,PLAN_B,F,32,24/07/2020,20,87,366155.4107
509,TERM_1,PLAN_A,F,38,18/11/2011,20,72,828174.2938
510,TERM_1,PLAN_B,F,40,19/08/2021,20,83,361334.9228
511,TERM_2,PLAN_B,F,33,08/11/2015,20,72,759298.9962
512,TERM_1,PLAN_B,F,54,14/04/2012,20,92,324893.3729
513,TERM_1,PLAN_B,F,50,11/03/2019,10,99,454386.0482
514,TERM_1,PLAN_A,F,20,09/07/2011,10,72,903989.3987
515,TERM_2,PLAN_B,F,48,01/11/2016,20,44,484015.8348
516,TERM_2,PLAN_A,F,57,12/07/2013,15,89,729093.9051
517,TERM_1,PLAN_B,M,20,09/06/2017,10,67,624786.0125
518,TERM_2,PLAN_B,F,37,13/04/2024,20,55,898741.9399
519,TERM_1,PLAN_B,F,21,23/09/2015,15,70,805051.0962
520,TERM_2,PLAN_B,M,28,05/05/2023,20,67,609306.4601
521,TERM_2,PLAN_B,M,46,11/02/2011,10,70,18571.52404
522,TERM_1,PLAN_A,F,37,02/01/2017,15,57,323036.688
523,TERM_2,PLAN_B,F,42,04/07/2023,15,2,136250.1104
524,TERM_2,PLAN_A,M,32,22/12/2013,20,21,55904.99363
525,TERM_2,PLAN_A,F,46,25/05/2016,10,4,700083.0322
526,TERM_1,PLAN_B,F,44,24/04/2014,10,33,622161.2509
527,TERM_1,PLAN_A,M,22,21/11/2011,10,87,136288.8831
528,TERM_2,PLAN_B,F,45,13/08/2021,20,24,598862.7404
529,TERM_1,PLAN_B,F,26,11/10/2023,20,74,349290.2765
530,TERM_2,PLAN_A,M,37,01/10/2023,20,75,292617.2436
531,TERM_1,PLAN_B,M,29,06/05/2024,10,92,311742.8239
532,TERM_1,PLAN_A,F,29,04/01/2016,20,52,416985.2976
533,TERM_2,PLAN_A,M,53,05/05/2016,20,5,501132.6874
534,TERM_2,PLAN_B,F,39,25/09/2015,20,39,695135.4915
535,TERM_1,PLAN_A,F,23,27/05/2018,10,58,454499.8578
536,TERM_1,PLAN_A,M,47,27/04/2016,10,85,461968.4307
537,TERM_2,PLAN_A,F,24,23/05/2021,20,12,983353.6084
538,TERM_1,PLAN_A,M,30,03/05/2019,15,2,899917.6097
539,TERM_2,PLAN_B,F,30,23/01/2014,20,3,780386.9744
540,TERM_2,PLAN_B,F,44,20/01/2017,20,32,519034.8204
541,TERM_2,PLAN_B,F,55,21/02/2016,10,67,745129.8574
542,TERM_1,PLAN_B,M,31,29/07/2023,10,16,938861.9286
543,TERM_1,PLAN_B,F,59,20/12/2019,15,99,898433.6245
544,TERM_2,PLAN_A,M,43,07/09/2017,20,74,965721.4482
545,TERM_2,PLAN_A,F,28,08/09/2010,15,8,868653.0829
546,TERM_1,PLAN_B,M,52,16/01/2021,20,11,100603.2157
547,TERM_2,PLAN_B,F,44,11/11/2023,20,19,872448.3251
548,TERM_2,PLAN_B,M,47,28/04/2022,20,19,499974.7429
549,TERM_1,PLAN_A,F,43,05/11/2012,10,55,731654.4933
550,TERM_1,PLAN_B,F,22,26/09/2021,10,1,922235.9551
551,TERM_2,PLAN_B,M,48,16/08/2022,10,3,373193.3025
552,TERM_1,PLAN_B,F,47,03/01/2013,15,1,181405.933
553,TERM_2,PLAN_B,F,37,11/10/2015,15,47,356944.6043
554,TERM_1,PLAN_A,M,57,09/11/2018,10,81,545185.5129
555,TERM_1,PLAN_B,M,56,03/06/2011,15,74,601976.5729
556,TERM_1,PLAN_B,F,41,13/06/2010,15,6,952699.5648
557,TERM_1,PLAN_B,M,51,31/05/2015,20,14,948417.6824
558,TERM_1,PLAN_B,F,34,18/09/2013,20,89,109802.7814
559,TERM_1,PLAN_A,F,42,14/12/2017,10,22,290842.1977
560,TERM_1,PLAN_A,F,58,04/11/2019,10,76,912536.8275
561,TERM_1,PLAN_A,M,24,14/05/2010,10,6,355993.1944
562,TERM_1,PLAN_A,F,29,25/01/2020,15,43,655854.8079
563,TERM_1,PLAN_A,M,51,25/06/2021,20,8,634435.4738
564,TERM_2,PLAN_A,F,42,29/11/2011,10,1,607328.5931
565,TERM_1,PLAN_A,F,23,23/05/2017,15,59,834892.5371
566,TERM_2,PLAN_B,M,49,18/02/2011,10,68,378204.4502
567,TERM_2,PLAN_A,F,36,07/08/2022,15,43,891173.9062
568,TERM_2,PLAN_A,M,29,12/02/2013,20,3,994993.7822
569,TERM_2,PLAN_A,M,43,20/12/2014,20,63,205802.715
570,TERM_2,PLAN_A,F,34,02/11/2017,20,45,806191.9113
571,TERM_2,PLAN_B,M,26,19/02/2013,15,91,997554.1817
572,TERM_2,PLAN_A,F,54,14/07/2024,15,18,947757.1182
573,TERM_1,PLAN_B,M,47,12/12/2021,20,10,273139.7022
574,TERM_2,PLAN_A,M,56,02/06/2024,10,22,913927.5612
575,TERM_2,PLAN_A,F,40,13/03/2019,10,21,977608.5874
576,TERM_1,PLAN_A,M,33,02/08/2022,15,54,600370.0045
577,TERM_1,PLAN_B,M,20,11/02/2016,15,55,443007.6065
578,TERM_1,PLAN_B,M,27,26/05/2016,20,86,831473.3959
579,TERM_2,PLAN_B,F,42,01/03/2011,10,87,849771.6321
580,TERM_1,PLAN_A,F,47,09/08/2015,20,46,403902.6796
581,TERM_1,PLAN_A,M,23,21/03/2011,10,25,229297.5521
582,TERM_2,PLAN_A,M,21,07/01/2021,20,51,537869.9562
583,TERM_2,PLAN_A,M,37,18/07/2013,10,98,36623.15378
584,TERM_1,PLAN_B,M,27,12/05/2012,10,77,667999.7143
585,TERM_1,PLAN_B,M,37,05/05/2020,15,21,920520.9659
586,TERM_1,PLAN_A,F,48,07/10/2019,10,12,492208.1782
587,TERM_1,PLAN_A,M,52,24/10/2010,20,80,888842.1919
588,TERM_2,PLAN_A,M,25,28/07/2016,20,59,263149.6706
589,TERM_1,PLAN_A,F,58,07/01/2023,10,53,832409.1844
590,TERM_2,PLAN_A,M,35,26/01/2023,15,5,529535.7235
591,TERM_1,PLAN_A,F,21,30/03/2018,10,76,660476.1718
592,TERM_2,PLAN_A,F,51,04/11/2016,10,5,468217.2838
593,TERM_1,PLAN_A,F,47,07/12/2024,20,35,969313.498
594,TERM_1,PLAN_B,M,28,13/03/2015,20,83,84795.71426
595,TERM_2,PLAN_A,F,40,09/04/2010,20,26,445292.5782
596,TERM_1,PLAN_A,M,35,29/10/2019,10,51,836849.9241
597,TERM_1,PLAN_A,F,40,17/01/2022,20,2,182744.3251
598,TERM_1,PLAN_B,M,41,18/02/2013,20,89,492057.899
599,TERM_2,PLAN_A,F,21,24/03/2024,10,37,318723.852
600,TERM_2,PLAN_A,M,23,28/04/2024,10,63,649230.0622
601,TERM_1,PLAN_A,M,59,22/08/2022,10,20,130654.4396
602,TERM_1,PLAN_A,F,21,13/07/2018,15,34,132814.5587
603,TERM_2,PLAN_A,F,21,09/03/2019,10,68,776247.1961
604,TERM_2,PLAN_A,M,47,29/08/2017,10,81,657709.8412
605,TERM_2,PLAN_B,M,53,01/12/2010,20,78,946748.4003
606,TERM_1,PLAN_B,M,57,02/02/2024,20,19,422909.7727
607,TERM_1,PLAN_B,M,39,12/12/2019,15,90,386765.0757
608,TERM_2,PLAN_B,F,28,31/07/2013,10,6,781661.8979
609,TERM_2,PLAN_B,M,38,25/12/2020,10,97,101798.1039
610,TERM_1,PLAN_A,M,47,03/02/2013,10,10,385099.8185
611,TERM_1,PLAN_A,F,57,22/10/2021,15,49,564586.0245
612,TERM_1,PLAN_B,M,52,12/03/2010,20,66,476399.7358
613,TERM_2,PLAN_B,M,53,01/02/2013,15,80,679811.6692
614,TERM_1,PLAN_A,M,48,12/12/2011,20,2,181852.7799
615,TERM_1,PLAN_B,F,38,18/06/2013,15,99,216954.6564
616,TERM_2,PLAN_B,F,20,29/01/2019,15,58,170532.5618
617,TERM_1,PLAN_B,F,30,04/07/2022,20,19,220180.8839
618,TERM_2,PLAN_A,M,53,23/08/2015,15,15,495526.6369
619,TERM_1,PLAN_B,M,35,25/01/2013,15,81,915695.9419
620,TERM_1,PLAN_A,M,37,03/08/2011,10,84,537969.8015
621,TERM_1,PLAN_A,F,54,06/08/2021,20,91,623779.8263
622,TERM_1,PLAN_B,M,54,12/03/2011,20,53,623562.6255
623,TERM_2,PLAN_B,M,55,14/09/2012,15,38,690381.669
624,TERM_2,PLAN_B,M,35,08/11/2012,10,44,77414.4443
625,TERM_1,PLAN_B,M,23,08/05/2021,20,7,246581.8467
626,TERM_2,PLAN_B,M,22,08/01/2012,20,99,932646.0966
627,TERM_2,PLAN_B,F,57,13/11/2014,20,37,428142.2697
628,TERM_2,PLAN_B,F,48,11/03/2022,20,26,495980.3375
629,TERM_2,PLAN_B,F,55,17/04/2012,10,78,644054.1784
630,TERM_2,PLAN_A,F,42,12/03/2024,20,96,378276.2044
631,TERM_2,PLAN_B,F,30,25/11/2023,20,40,795682.6081
632,TERM_2,PLAN_B,F,37,28/01/2022,20,30,459649.336
633,TERM_2,PLAN_A,F,44,29/03/2020,10,62,699898.4344
634,TERM_2,PLAN_B,F,20,02/05/2019,15,65,917490.0731
635,TERM_1,PLAN_B,F,57,16/03/2024,20,77,127630.8297
636,TERM_1,PLAN_A,F,23,16/02/2018,10,77,405050.636
637,TERM_1,PLAN_A,M,30,21/11/2013,10,48,589410.996
638,TERM_1,PLAN_A,F,41,21/12/2013,10,51,57290.41034
639,TERM_1,PLAN_B,F,35,10/08/2017,15,12,238904.3464
640,TERM_1,PLAN_B,F,43,11/05/2020,20,86,346884.6791
641,TERM_2,PLAN_A,M,42,02/02/2018,10,69,38771.40829
642,TERM_1,PLAN_A,M,25,12/06/2015,20,83,401824.4751
643,TERM_2,PLAN_A,F,41,27/05/2020,10,66,853946.3528
644,TERM_1,PLAN_A,M,35,11/05/2010,15,39,67943.2315
645,TERM_2,PLAN_A,F,56,31/07/2014,10,60,318743.2671
646,TERM_1,PLAN_B,F,31,12/03/2011,15,88,321488.2544
647,TERM_2,PLAN_A,M,53,23/10/2022,10,55,664052.315
648,TERM_1,PLAN_B,F,34,22/09/2015,10,30,349439.0011
649,TERM_2,PLAN_A,M,27,16/04/2024,20,31,347192.539
650,TERM_1,PLAN_A,F,30,23/10/2016,10,74,554401.8218
651,TERM_2,PLAN_B,M,28,30/11/2016,15,48,17802.31972
652,TERM_1,PLAN_B,F,42,10/09/2017,15,33,860662.7845
653,TERM_1,PLAN_A,M,40,27/08/2014,10,6,366441.9555
654,TERM_2,PLAN_A,F,32,27/02/2022,20,95,896294.0439
655,TERM_2,PLAN_A,M,49,28/05/2022,15,17,223509.0845
656,TERM_1,PLAN_B,M,35,19/01/2015,15,46,452730.7127
657,TERM_1,PLAN_B,M,21,04/11/2011,10,60,590514.4016
658,TERM_2,PLAN_A,F,48,12/11/2021,20,60,274950.9639
659,TERM_2,PLAN_A,M,34,20/10/2018,15,22,245481.5625
660,TERM_1,PLAN_A,M,56,24/03/2011,20,95,620095.907
661,TERM_2,PLAN_A,M,34,04/11/2024,15,30,167798.3667
662,TERM_2,PLAN_B,F,54,09/01/2020,10,33,471743.643
663,TERM_1,PLAN_A,M,25,16/02/2017,15,33,106708.0231
664,TERM_1,PLAN_A,M,47,13/07/2017,20,66,745920.3551
665,TERM_2,PLAN_A,F,45,23/08/2018,20,45,341785.3837
666,TERM_2,PLAN_B,F,25,01/05/2014,20,69,442098.5391
667,TERM_1,PLAN_A,M,58,21/08/2023,20,97,482370.839
668,TERM_1,PLAN_A,M,28,20/01/2013,15,90,468299.6416
669,TERM_1,PLAN_B,M,54,14/03/2023,15,20,787514.477
670,TERM_1,PLAN_B,F,26,06/08/2023,15,67,458076.8502
671,TERM_2,PLAN_A,F,58,17/01/2015,20,2,657332.5287
672,TERM_1,PLAN_B,M,27,28/01/2022,15,2,604189.9668
673,TERM_2,PLAN_B,F,32,25/01/2018,20,22,184514.5098
674,TERM_1,PLAN_A,F,33,12/08/2023,10,62,389443.7603
675,TERM_1,PLAN_B,M,47,25/10/2011,10,6,28880.58428
676,TERM_2,PLAN_B,F,41,26/09/2022,15,58,536272.5201
677,TERM_1,PLAN_B,M,58,25/10/2022,10,74,633172.4596
678,TERM_1,PLAN_B,M,32,03/05/2023,20,15,736993.7436
679,TERM_2,PLAN_B,M,28,14/01/2016,10,73,409876.7444
680,TERM_1,PLAN_B,M,35,13/07/2018,10,61,852622.4373
681,TERM_2,PLAN_A,M,59,05/02/2017,20,93,53073.65759
682,TERM_2,PLAN_A,F,58,16/01/2020,20,73,128992.5835
683,TERM_2,PLAN_A,F,49,08/08/2014,20,23,402986.0659
684,TERM_1,PLAN_B,M,41,07/10/2023,20,60,388327.5583
685,TERM_2,PLAN_B,F,36,10/01/2011,15,59,85635.49657
686,TERM_2,PLAN_A,M,25,06/11/2010,20,14,982934.1756
687,TERM_2,PLAN_A,M,23,05/09/2020,15,56,398966.2372
688,TERM_2,PLAN_B,F,54,05/09/2024,15,72,519285.8747
689,TERM_2,PLAN_B,M,53,16/02/2017,10,78,813090.0652
690,TERM_1,PLAN_B,M,59,15/06/2013,10,31,863797.5041
691,TERM_1,PLAN_A,F,22,14/11/2021,10,97,28116.41078
692,TERM_1,PLAN_A,F,25,18/08/2010,10,96,736020.2229
693,TERM_2,PLAN_A,M,52,09/05/2014,15,70,683438.1738
694,TERM_1,PLAN_B,M,29,15/12/2015,20,83,244166.0586
695,TERM_1,PLAN_A,F,53,17/08/2010,20,92,985523.3944
696,TERM_2,PLAN_A,M,20,21/11/2019,10,59,97201.13185
697,TERM_1,PLAN_B,F,57,30/03/2010,20,79,412164.8605
698,TERM_2,PLAN_B,M,58,05/10/2016,20,64,324254.3395
699,TERM_1,PLAN_A,M,21,03/06/2014,10,58,718785.5355
700,TERM_1,PLAN_A,F,41,17/01/2016,10,48,693530.2968
701,TERM_1,PLAN_B,M,56,05/04/2011,20,62,400739.3746
702,TERM_2,PLAN_A,M,30,04/03/2014,20,79,960966.92
703,TERM_1,PLAN_A,M,28,27/07/2023,15,88,684677.9147
704,TERM_1,PLAN_B,F,46,06/02/2015,10,88,26910.21738
705,TERM_1,PLAN_A,M,23,24/09/2020,15,4,407071.0056
706,TERM_1,PLAN_B,M,43,30/03/2021,15,8,292398.6117
707,TERM_2,PLAN_A,F,26,28/04/2012,20,70,329482.2589
708,TERM_1,PLAN_A,F,29,19/05/2018,10,74,265602.2405
709,TERM_1,PLAN_A,M,48,08/02/2019,10,69,399479.2489
710,TERM_1,PLAN_B,M,44,18/01/2022,15,41,775336.5163
711,TERM_1,PLAN_B,F,53,19/06/2022,15,69,582658.2856
712,TERM_2,PLAN_B,F,56,01/07/2024,15,95,626562.5901
713,TERM_1,PLAN_A,F,53,31/07/2015,20,22,208193.6345
714,TERM_1,PLAN_A,M,51,26/12/2016,15,90,249403.5487
715,TERM_2,PLAN_B,M,20,13/07/2023,10,27,981354.7453
716,TERM_2,PLAN_A,M,58,06/06/2013,20,39,879543.5087
717,TERM_1,PLAN_B,F,56,15/03/2021,15,22,198540.4042
718,TERM_1,PLAN_B,M,28,27/08/2015,20,60,542192.6214
719,TERM_2,PLAN_B,F,54,31/01/2019,20,54,409183.1264
720,TERM_2,PLAN_A,F,26,09/06/2012,20,9,491421.0443
721,TERM_1,PLAN_B,M,37,29/08/2016,10,33,132195.963
722,TERM_1,PLAN_B,M,37,30/03/2013,20,9,860166.3219
723,TERM_1,PLAN_A,M,46,09/04/2024,10,38,248437.1869
724,TERM_2,PLAN_B,M,26,11/11/2011,20,73,259472.0155
725,TERM_1,PLAN_A,F,37,06/01/2016,20,59,575639.8907
726,TERM_2,PLAN_A,M,45,01/01/2022,10,86,527849.6754
727,TERM_1,PLAN_A,F,35,11/07/2021,10,39,772533.741
728,TERM_1,PLAN_B,F,26,14/01/2015,15,21,900121.5625
729,TERM_1,PLAN_A,F,49,31/05/2010,20,30,536734.8882
730,TERM_1,PLAN_A,M,47,09/04/2016,20,24,549877.1686
731,TERM_1,PLAN_A,M,35,10/09/2013,10,28,604848.4299
732,TERM_1,PLAN_B,F,48,20/09/2014,15,45,670961.5805
733,TERM_1,PLAN_A,F,34,09/12/2010,10,56,994876.5689
734,TERM_2,PLAN_A,F,27,09/03/2022,10,42,86219.96475
735,TERM_1,PLAN_B,F,33,11/04/2023,15,65,515146.8694
736,TERM_1,PLAN_A,M,32,14/02/2021,15,41,533159.7714
737,TERM_2,PLAN_A,M,22,19/10/2016,20,66,52687.20743
738,TERM_2,PLAN_B,M,42,27/05/2013,10,50,212164.2645
739,TERM_1,PLAN_A,M,54,14/04/2017,10,2,957367.776
740,TERM_2,PLAN_B,F,58,14/07/2013,15,70,566332.04
741,TERM_2,PLAN_B,F,37,05/10/2010,15,97,879649.2496
742,TERM_1,PLAN_B,M,54,20/08/2020,20,72,352572.1503
743,TERM_1,PLAN_B,M,55,29/01/2023,15,24,398407.0113
744,TERM_2,PLAN_B,F,30,24/06/2013,15,5,833060.8737
745,TERM_2,PLAN_A,F,38,30/06/2010,20,23,960214.9167
746,TERM_1,PLAN_A,M,25,04/04/2015,20,37,530386.1863
747,TERM_2,PLAN_B,F,49,07/03/2010,10,5,153583.4535
748,TERM_1,PLAN_A,F,45,24/11/2013,10,62,516666.9058
749,TERM_2,PLAN_A,M,32,29/10/2021,15,83,862794.4969
750,TERM_2,PLAN_B,M,22,15/08/2017,15,23,194220.0793
751,TERM_1,PLAN_A,M,50,24/07/2016,10,34,755972.6019
752,TERM_2,PLAN_A,F,59,20/03/2010,10,86,79361.11421
753,TERM_2,PLAN_B,F,50,06/05/2020,20,66,345964.7353
754,TERM_2,PLAN_B,M,38,05/03/2017,10,50,964689.2868
755,TERM_1,PLAN_B,M,25,21/09/2012,10,83,979426.2019
756,TERM_1,PLAN_B,M,20,27/08/2023,20,56,310017.0155
757,TERM_2,PLAN_B,M,58,09/06/2015,20,48,93448.25071
758,TERM_1,PLAN_B,M,31,14/02/2018,20,100,872690.9723
759,TERM_2,PLAN_B,F,53,09/05/2022,20,87,685605.551
760,TERM_1,PLAN_A,M,50,15/05/2023,10,88,707016.8097
761,TERM_1,PLAN_B,F,49,06/08/2013,20,16,831005.7265
762,TERM_1,PLAN_B,F,29,10/12/2020,10,60,808634.2857
763,TERM_2,PLAN_B,M,46,18/04/2020,10,71,586239.9057
764,TERM_1,PLAN_A,F,31,19/01/2017,15,50,603322.5498
765,TERM_1,PLAN_B,M,57,10/08/2015,15,32,211314.3856
766,TERM_1,PLAN_B,F,26,05/05/2015,15,38,799786.744
767,TERM_1,PLAN_A,M,51,17/05/2017,20,3,691870.3762
768,TERM_2,PLAN_A,F,54,23/07/2024,15,57,235491.9174
769,TERM_1,PLAN_A,M,59,31/12/2012,15,89,935837.7923
770,TERM_1,PLAN_B,M,30,05/05/2017,10,38,741607.4419
771,TERM_2,PLAN_A,M,24,20/03/2010,20,56,117381.8164
772,TERM_1,PLAN_B,F,33,16/10/2019,15,28,464893.102
773,TERM_2,PLAN_A,M,49,13/11/2021,15,19,256900.9502
774,TERM_2,PLAN_B,M,36,27/01/2024,20,22,619885.9322
775,TERM_1,PLAN_A,M,42,01/02/2024,15,75,819854.6491
