point_id,sum_assured,age_at_entry,term_y,smoker_status,shape,annual_premium,init_pols_if,extra_mortality,sex
558,109802.7814,34,20,N,level,1,1,0,F
559,290842.1977,42,10,S,level,1,1,0,F
560,912536.8275,58,10,N,decreasing,1,1,0,F
561,355993.1944,24,10,N,level,1,1,0,M
562,655854.8079,29,15,S,level,1,1,0,F
563,634435.4738,51,20,N,decreasing,1,1,0,M
564,607328.5931,42,10,N,level,1,1,0,F
565,834892.5371,23,15,S,level,1,1,0,F
566,378204.4502,49,10,N,decreasing,1,1,0,M
567,891173.9062,36,15,N,level,1,1,0,F
568,994993.7822,29,20,S,level,1,1,0,M
569,205802.715,43,20,N,decreasing,1,1,0,M
570,806191.9113,34,20,N,level,1,1,0,F
571,997554.1817,26,15,S,level,1,1,0,M
572,947757.1182,54,15,N,decreasing,1,1,0,F
573,273139.7022,47,20,N,level,1,1,0,M
574,913927.5612,56,10,S,level,1,1,0,M
575,977608.5874,40,10,N,decreasing,1,1,0,F
576,600370.0045,33,15,N,level,1,1,0,M
577,443007.6065,20,15,S,level,1,1,0,M
578,831473.3959,27,20,N,decreasing,1,1,0,M
579,849771.6321,42,10,N,level,1,1,0,F
580,403902.6796,47,20,S,level,1,1,0,F
581,229297.5521,23,10,N,decreasing,1,1,0,M
582,537869.9562,21,20,N,level,1,1,0,M
583,36623.15378,37,10,S,level,1,1,0,M
584,667999.7143,27,10,N,decreasing,1,1,0,M
585,920520.9659,37,15,N,level,1,1,0,M
586,492208.1782,48,10,S,level,1,1,0,F
587,888842.1919,52,20,N,decreasing,1,1,0,M
588,263149.6706,25,20,N,level,1,1,0,M
589,832409.1844,58,10,S,level,1,1,0,F
590,529535.7235,35,15,N,decreasing,1,1,0,M
591,660476.1718,21,10,N,level,1,1,0,F
592,468217.2838,51,10,S,level,1,1,0,F
593,969313.498,47,20,N,decreasing,1,1,0,F
594,84795.71426,28,20,N,level,1,1,0,M
595,445292.5782,40,20,S,level,1,1,0,F
596,836849.9241,35,10,N,decreasing,1,1,0,M
597,182744.3251,40,20,N,level,1,1,0,F
598,492057.899,41,20,S,level,1,1,0,M
599,318723.852,21,10,N,decreasing,1,1,0,F
600,649230.0622,23,10,N,level,1,1,0,M
601,130654.4396,59,10,S,level,1,1,0,M
602,132814.5587,21,15,N,decreasing,1,1,0,F
603,776247.1961,21,10,N,level,1,1,0,F
604,657709.8412,47,10,S,level,1,1,0,M
605,946748.4003,53,20,N,decreasing,1,1,0,M
606,422909.7727,57,20,N,level,1,1,0,M
607,386765.0757,39,15,S,level,1,1,0,M
608,781661.8979,28,10,N,decreasing,1,1,0,F
609,101798.1039,38,10,N,level,1,1,0,M
610,385099.8185,47,10,S,level,1,1,0,M
611,564586.0245,57,15,N,decreasing,1,1,0,F
612,476399.7358,52,20,N,level,1,1,0,M
613,679811.6692,53,15,S,level,1,1,0,M
614,181852.7799,48,20,N,decreasing,1,1,0,M
615,216954.6564,38,15,N,level,1,1,0,F
616,170532.5618,20,15,S,level,1,1,0,F
617,220180.8839,30,20,N,decreasing,1,1,0,F
618,495526.6369,53,15,N,level,1,1,0,M
619,915695.9419,35,15,S,level,1,1,0,M
620,537969.8015,37,10,N,decreasing,1,1,0,M
621,623779.8263,54,20,N,level,1,1,0,F
622,623562.6255,54,20,S,level,1,1,0,M
623,690381.669,55,15,N,decreasing,1,1,0,M
624,77414.4443,35,10,N,level,1,1,0,M
625,246581.8467,23,20,S,level,1,1,0,M
626,932646.0966,22,20,N,decreasing,1,1,0,M
627,428142.2697,57,20,N,level,1,1,0,F
628,495980.3375,48,20,S,level,1,1,0,F
629,644054.1784,55,10,N,decreasing,1,1,0,F
630,378276.2044,42,20,N,level,1,1,0,F
631,795682.6081,30,20,S,level,1,1,0,F
632,459649.336,37,20,N,decreasing,1,1,0,F
633,699898.4344,44,10,N,level,1,1,0,F
634,917490.0731,20,15,S,level,1,1,0,F
635,127630.8297,57,20,N,decreasing,1,1,0,F
636,405050.636,23,10,N,level,1,1,0,F
637,589410.996,30,10,S,level,1,1,0,M
638,57290.41034,41,10,N,decreasing,1,1,0,F
639,238904.3464,35,15,N,level,1,1,0,F
640,346884.6791,43,20,S,level,1,1,0,F
641,38771.40829,42,10,N,decreasing,1,1,0,M
642,401824.4751,25,20,N,level,1,1,0,M
643,853946.3528,41,10,S,level,1,1,0,F
644,67943.2315,35,15,N,decreasing,1,1,0,M
645,318743.2671,56,10,N,level,1,1,0,F
646,321488.2544,31,15,S,level,1,1,0,F
647,664052.315,53,10,N,decreasing,1,1,0,M
648,349439.0011,34,10,N,level,1,1,0,F
649,347192.539,27,20,S,level,1,1,0,M
650,554401.8218,30,10,N,decreasing,1,1,0,F
651,17802.31972,28,15,N,level,1,1,0,M
652,860662.7845,42,15,S,level,1,1,0,F
653,366441.9555,40,10,N,decreasing,1,1,0,M
654,896294.0439,32,20,N,level,1,1,0,F
655,223509.0845,49,15,S,level,1,1,0,M
656,452730.7127,35,15,N,decreasing,1,1,0,M
657,590514.4016,21,10,N,level,1,1,0,M
658,274950.9639,48,20,S,level,1,1,0,F
659,245481.5625,34,15,N,decreasing,1,1,0,M
660,620095.907,56,20,N,level,1,1,0,M
661,167798.3667,34,15,S,level,1,1,0,M
662,471743.643,54,10,N,decreasing,1,1,0,F
663,106708.0231,25,15,N,level,1,1,0,M
664,745920.3551,47,20,S,level,1,1,0,M
665,341785.3837,45,20,N,decreasing,1,1,0,F
666,442098.5391,25,20,N,level,1,1,0,F
667,482370.839,58,20,S,level,1,1,0,M
668,468299.6416,28,15,N,decreasing,1,1,0,M
669,787514.477,54,15,N,level,1,1,0,M
670,458076.8502,26,15,S,level,1,1,0,F
671,657332.5287,58,20,N,decreasing,1,1,0,F
672,604189.9668,27,15,N,level,1,1,0,M
673,184514.5098,32,20,S,level,1,1,0,F
674,389443.7603,33,10,N,decreasing,1,1,0,F
675,28880.58428,47,10,N,level,1,1,0,M
676,536272.5201,41,15,S,level,1,1,0,F
677,633172.4596,58,10,N,decreasing,1,1,0,M
678,736993.7436,32,20,N,level,1,1,0,M
679,409876.7444,28,10,S,level,1,1,0,M
680,852622.4373,35,10,N,decreasing,1,1,0,M
681,53073.65759,59,20,N,level,1,1,0,M
682,128992.5835,58,20,S,level,1,1,0,F
683,402986.0659,49,20,N,decreasing,1,1,0,F
684,388327.5583,41,20,N,level,1,1,0,M
685,85635.49657,36,15,S,level,1,1,0,F
686,982934.1756,25,20,N,decreasing,1,1,0,M
687,398966.2372,23,15,N,level,1,1,0,M
688,519285.8747,54,15,S,level,1,1,0,F
689,813090.0652,53,10,N,decreasing,1,1,0,M
690,863797.5041,59,10,N,level,1,1,0,M
691,28116.41078,22,10,S,level,1,1,0,F
692,736020.2229,25,10,N,decreasing,1,1,0,F
693,683438.1738,52,15,N,level,1,1,0,M
694,244166.0586,29,20,S,level,1,1,0,M
695,985523.3944,53,20,N,decreasing,1,1,0,F
696,97201.13185,20,10,N,level,1,1,0,M
697,412164.8605,57,20,S,level,1,1,0,F
698,324254.3395,58,20,N,decreasing,1,1,0,M
699,718785.5355,21,10,N,level,1,1,0,M
700,693530.2968,41,10,S,level,1,1,0,F
701,400739.3746,56,20,N,decreasing,1,1,0,M
702,960966.92,30,20,N,level,1,1,0,M
703,684677.9147,28,15,S,level,1,1,0,M
704,26910.21738,46,10,N,decreasing,1,1,0,F
705,407071.0056,23,15,N,level,1,1,0,M
706,292398.6117,43,15,S,level,1,1,0,M
707,329482.2589,26,20,N,decreasing,1,1,0,F
708,265602.2405,29,10,N,level,1,1,0,F
709,399479.2489,48,10,S,level,1,1,0,M
710,775336.5163,44,15,N,decreasing,1,1,0,M
711,582658.2856,53,15,N,level,1,1,0,F
712,626562.5901,56,15,S,level,1,1,0,F
713,208193.6345,53,20,N,decreasing,1,1,0,F
714,249403.5487,51,15,N,level,1,1,0,M
715,981354.7453,20,10,S,level,1,1,0,M
716,879543.5087,58,20,N,decreasing,1,1,0,M
717,198540.4042,56,15,N,level,1,1,0,F
718,542192.6214,28,20,S,level,1,1,0,M
719,409183.1264,54,20,N,decreasing,1,1,0,F
720,491421.0443,26,20,N,level,1,1,0,F
721,132195.963,37,10,S,level,1,1,0,M
722,860166.3219,37,20,N,decreasing,1,1,0,M
723,248437.1869,46,10,N,level,1,1,0,M
724,259472.0155,26,20,S,level,1,1,0,M
725,575639.8907,37,20,N,decreasing,1,1,0,F
726,527849.6754,45,10,N,level,1,1,0,M
727,772533.741,35,10,S,level,1,1,0,F
728,900121.5625,26,15,N,decreasing,1,1,0,F
729,536734.8882,49,20,N,level,1,1,0,F
730,549877.1686,47,20,S,level,1,1,0,M
731,604848.4299,35,10,N,decreasing,1,1,0,M
732,670961.5805,48,15,N,level,1,1,0,F
733,994876.5689,34,10,S,level,1,1,0,F
734,86219.96475,27,10,N,decreasing,1,1,0,F
735,515146.8694,33,15,N,level,1,1,0,F
736,533159.7714,32,15,S,level,1,1,0,M
737,52687.20743,22,20,N,decreasing,1,1,0,M
738,212164.2645,42,10,N,level,1,1,0,M
739,957367.776,54,10,S,level,1,1,0,M
740,566332.04,58,15,N,decreasing,1,1,0,F
741,879649.2496,37,15,N,level,1,1,0,F
742,352572.1503,54,20,S,level,1,1,0,M
743,398407.0113,55,15,N,decreasing,1,1,0,M
744,833060.8737,30,15,N,level,1,1,0,F
745,960214.9167,38,20,S,level,1,1,0,F
746,530386.1863,25,20,N,decreasing,1,1,0,M
747,153583.4535,49,10,N,level,1,1,0,F
748,516666.9058,45,10,S,level,1,1,0,F
749,862794.4969,32,15,N,decreasing,1,1,0,M
750,194220.0793,22,15,N,level,1,1,0,M
751,755972.6019,50,10,S,level,1,1,0,M
752,79361.11421,59,10,N,decreasing,1,1,0,F
753,345964.7353,50,20,N,level,1,1,0,F
754,964689.2868,38,10,S,level,1,1,0,M
755,979426.2019,25,10,N,decreasing,1,1,0,M
756,310017.0155,20,20,N,level,1,1,0,M
757,93448.25071,58,20,S,level,1,1,0,M
758,872690.9723,31,20,N,decreasing,1,1,0,M
759,685605.551,53,20,N,level,1,1,0,F
760,707016.8097,50,10,S,level,1,1,0,M
761,831005.7265,49,20,N,decreasing,1,1,0,F
762,808634.2857,29,10,N,level,1,1,0,F
763,586239.9057,46,10,S,level,1,1,0,M
764,603322.5498,31,15,N,decreasing,1,1,0,F
765,211314.3856,57,15,N,level,1,1,0,M
766,799786.744,26,15,S,level,1,1,0,F
767,691870.3762,51,20,N,decreasing,1,1,0,M
768,235491.9174,54,15,N,level,1,1,0,F
769,935837.7923,59,15,S,level,1,1,0,M
770,741607.4419,30,10,N,decreasing,1,1,0,M
771,117381.8164,24,20,N,level,1,1,0,M
772,464893.102,33,15,S,level,1,1,0,F
773,256900.9502,49,15,N,decreasing,1,1,0,M
774,619885.9322,36,20,N,level,1,1,0,M
775,819854.6491,42,15,S,level,1,1,0,M
776,746565.8167,53,10,N,decreasing,1,1,0,M
777,113913.9498,59,10,N,level,1,1,0,F
778,901382.5486,44,15,S,level,1,1,0,M
779,803758.9826,50,20,N,decreasing,1,1,0,F
780,639309.8596,56,20,N,level,1,1,0,F
781,246484.1219,29,20,S,level,1,1,0,M
782,953650.7379,46,15,N,decreasing,1,1,0,M
783,942596.8082,50,15,N,level,1,1,0,F
784,410571.9717,54,20,S,level,1,1,0,M
785,676704.0505,34,15,N,decreasing,1,1,0,F
786,623266.0974,51,20,N,level,1,1,0,M
787,923082.7232,22,10,S,level,1,1,0,M
788,884522.6231,33,15,N,decreasing,1,1,0,F
789,28199.46416,41,20,N,level,1,1,0,M
790,293356.5199,31,15,S,level,1,1,0,F
791,100021.584,43,15,N,decreasing,1,1,0,F
792,105047.6976,26,10,N,level,1,1,0,F
793,749904.449,59,15,S,level,1,1,0,F
794,722274.0216,35,20,N,decreasing,1,1,0,F
795,387815.7198,49,20,N,level,1,1,0,F
796,885196.1001,54,15,S,level,1,1,0,M
797,88800.25151,49,20,N,decreasing,1,1,0,F
798,280852.1713,51,10,N,level,1,1,0,M
799,967998.3391,28,15,S,level,1,1,0,M
800,475678.6804,23,10,N,decreasing,1,1,0,F
801,27592.55259,47,15,N,level,1,1,0,M
802,303337.9796,51,15,S,level,1,1,0,F
803,190816.5321,54,15,N,decreasing,1,1,0,F
804,305426.6626,43,10,N,level,1,1,0,F
805,137889.9528,49,15,S,level,1,1,0,F
806,627785.4442,23,20,N,decreasing,1,1,0,F
807,353646.5452,27,15,N,level,1,1,0,F
808,293253.1106,22,10,S,level,1,1,0,M
809,495099.2552,35,15,N,decreasing,1,1,0,F
810,846414.8749,28,20,N,level,1,1,0,M
811,109860.9368,36,10,S,level,1,1,0,F
812,592207.8901,20,10,N,decreasing,1,1,0,F
813,901550.8898,56,15,N,level,1,1,0,F
814,662297.5998,36,15,S,level,1,1,0,M
815,585915.7444,24,20,N,decreasing,1,1,0,M
816,167981.5937,58,10,N,level,1,1,0,F
817,932345.5529,38,20,S,level,1,1,0,M
818,542678.0606,42,15,N,decreasing,1,1,0,M
819,426165.7281,32,15,N,level,1,1,0,F
820,739104.636,54,10,S,level,1,1,0,M
821,836615.7611,34,15,N,decreasing,1,1,0,F
822,188051.2341,27,15,N,level,1,1,0,M
823,316713.762,23,20,S,level,1,1,0,M
824,208796.0352,22,10,N,decreasing,1,1,0,M
825,555080.1768,26,20,N,level,1,1,0,M
826,151917.8383,42,10,S,level,1,1,0,M
827,622738.5473,56,10,N,decreasing,1,1,0,M
828,124651.5579,27,15,N,level,1,1,0,M
829,379065.6742,25,20,S,level,1,1,0,M
830,735659.3993,20,20,N,decreasing,1,1,0,M
831,388637.9348,34,15,N,level,1,1,0,M
832,681824.5282,57,15,S,level,1,1,0,M
833,31744.73896,21,10,N,decreasing,1,1,0,F
834,685639.4792,38,15,N,level,1,1,0,F
835,357585.7001,43,15,S,level,1,1,0,F
836,195723.0136,29,10,N,decreasing,1,1,0,M
837,925825.1958,23,15,N,level,1,1,0,F
838,80590.96612,23,15,S,level,1,1,0,F
839,216090.8085,56,15,N,decreasing,1,1,0,M
840,687614.4904,56,20,N,level,1,1,0,F
841,654935.8577,55,10,S,level,1,1,0,M
842,495165.5013,48,15,N,decreasing,1,1,0,F
843,769380.4171,37,20,N,level,1,1,0,M
844,773939.2449,58,15,S,level,1,1,0,F
845,116829.9439,31,15,N,decreasing,1,1,0,F
846,90503.66682,22,20,N,level,1,1,0,M
847,371874.2538,39,10,S,level,1,1,0,F
848,677936.3885,55,10,N,decreasing,1,1,0,M
849,915908.9619,33,20,N,level,1,1,0,M
850,656201.4066,59,15,S,level,1,1,0,F
851,100946.632,45,20,N,decreasing,1,1,0,F
852,97427.47492,47,10,N,level,1,1,0,F
853,170859.7085,22,20,S,level,1,1,0,F
854,94791.70711,33,10,N,decreasing,1,1,0,M
855,387542.2476,27,10,N,level,1,1,0,M
856,796165.7024,38,20,S,level,1,1,0,M
857,119201.1057,24,20,N,decreasing,1,1,0,F
858,674442.7382,56,20,N,level,1,1,0,F
859,486880.5397,27,10,S,level,1,1,0,F
860,705851.5577,20,10,N,decreasing,1,1,0,F
861,242359.0063,20,20,N,level,1,1,0,F
862,354730.2321,33,20,S,level,1,1,0,F
863,165162.5029,57,20,N,decreasing,1,1,0,F
864,228737.9908,53,15,N,level,1,1,0,F
865,569731.5002,45,10,S,level,1,1,0,M
866,719150.9129,58,10,N,decreasing,1,1,0,M
867,494697.6073,38,20,N,level,1,1,0,M
868,79871.61887,28,15,S,level,1,1,0,F
869,907186.2975,51,20,N,decreasing,1,1,0,F
870,442344.2662,27,10,N,level,1,1,0,M
871,118588.4945,39,15,S,level,1,1,0,M
872,631699.1461,23,20,N,decreasing,1,1,0,F
873,974807.0026,39,15,N,level,1,1,0,F
874,799251.1311,25,15,S,level,1,1,0,F
875,567535.0409,54,20,N,decreasing,1,1,0,F
876,889930.0043,54,15,N,level,1,1,0,F
877,398235.9986,31,15,S,level,1,1,0,M
878,348565.8158,41,20,N,decreasing,1,1,0,M
879,53292.27313,54,10,N,level,1,1,0,F
880,330472.3657,40,15,S,level,1,1,0,F
881,588789.2675,26,15,N,decreasing,1,1,0,F
882,781869.957,29,15,N,level,1,1,0,M
883,412648.5504,55,10,S,level,1,1,0,M
884,104308.5297,21,15,N,decreasing,1,1,0,M
885,546722.4589,21,20,N,level,1,1,0,M
886,758818.6084,50,15,S,level,1,1,0,F
887,48662.34075,43,10,N,decreasing,1,1,0,F
888,759190.6271,48,10,N,level,1,1,0,M
889,433231.9277,20,10,S,level,1,1,0,M
890,577825.5592,46,15,N,decreasing,1,1,0,F
891,939743.8583,45,15,N,level,1,1,0,F
892,885261.0515,43,10,S,level,1,1,0,M
893,91165.97369,28,10,N,decreasing,1,1,0,M
894,917171.3713,46,20,N,level,1,1,0,F
895,913727.5047,43,15,S,level,1,1,0,F
896,286982.3059,59,15,N,decreasing,1,1,0,F
897,404045.8634,33,20,N,level,1,1,0,M
898,104810.0277,30,10,S,level,1,1,0,F
899,265284.8364,37,10,N,decreasing,1,1,0,M
900,327590.0472,21,20,N,level,1,1,0,F
901,624805.335,28,15,S,level,1,1,0,F
902,621917.18,56,20,N,decreasing,1,1,0,F
903,370832.8573,21,20,N,level,1,1,0,M
904,308657.2666,50,20,S,level,1,1,0,F
905,450895.1398,34,20,N,decreasing,1,1,0,F
906,220838.3188,38,15,N,level,1,1,0,M
907,409428.2601,54,20,S,level,1,1,0,F
908,954963.5407,34,15,N,decreasing,1,1,0,M
909,124745.5673,43,15,N,level,1,1,0,M
910,901883.1715,50,20,S,level,1,1,0,F
911,598857.662,41,15,N,decreasing,1,1,0,M
912,315143.4797,52,20,N,level,1,1,0,M
913,322228.2406,48,20,S,level,1,1,0,M
914,905748.9801,40,20,N,decreasing,1,1,0,F
915,741550.7806,20,15,N,level,1,1,0,M
916,458375.8101,36,15,S,level,1,1,0,F
917,28720.29915,38,15,N,decreasing,1,1,0,M
918,672201.6548,59,10,N,level,1,1,0,M
919,983895.6221,46,10,S,level,1,1,0,M
920,968075.4712,40,20,N,decreasing,1,1,0,F
921,212364.3637,20,10,N,level,1,1,0,F
922,414363.1891,54,10,S,level,1,1,0,F
923,470017.538,45,15,N,decreasing,1,1,0,M
924,209796.7054,39,10,N,level,1,1,0,M
925,562041.4022,46,20,S,level,1,1,0,M
926,467597.3402,50,20,N,decreasing,1,1,0,F
927,106157.3787,55,20,N,level,1,1,0,M
928,160524.3497,28,10,S,level,1,1,0,M
929,324994.6662,43,20,N,decreasing,1,1,0,F
930,627523.5814,37,10,N,level,1,1,0,M
931,959553.9047,26,20,S,level,1,1,0,M
932,348141.0225,53,20,N,decreasing,1,1,0,M
933,335427.7171,59,10,N,level,1,1,0,M
934,500618.9075,58,10,S,level,1,1,0,F
935,245626.7335,53,10,N,decreasing,1,1,0,F
936,338539.32,27,15,N,level,1,1,0,M
937,709548.3644,32,20,S,level,1,1,0,F
938,461922.6706,39,15,N,decreasing,1,1,0,F
939,788284.6213,49,15,N,level,1,1,0,M
940,865922.8344,27,15,S,level,1,1,0,M
941,25706.03778,39,15,N,decreasing,1,1,0,F
942,826342.1939,50,15,N,level,1,1,0,M
943,640713.457,31,10,S,level,1,1,0,F
944,510697.1039,58,20,N,decreasing,1,1,0,F
945,62940.87446,43,15,N,level,1,1,0,M
946,144897.9912,37,20,S,level,1,1,0,F
947,961997.5053,39,10,N,decreasing,1,1,0,F
948,292535.2081,33,20,N,level,1,1,0,M
949,661538.0541,49,10,S,level,1,1,0,M
950,469318.792,47,20,N,decreasing,1,1,0,F
951,570755.779,47,10,N,level,1,1,0,M
952,638736.3836,49,10,S,level,1,1,0,F
953,483282.2804,33,10,N,decreasing,1,1,0,M
954,483274.6815,36,15,N,level,1,1,0,F
955,54471.90964,44,15,S,level,1,1,0,M
956,103650.1056,41,15,N,decreasing,1,1,0,F
957,342361.5474,25,10,N,level,1,1,0,F
958,317751.9111,52,15,S,level,1,1,0,M
959,660504.8327,24,10,N,decreasing,1,1,0,M
960,863224.4934,53,10,N,level,1,1,0,M
961,648633.1449,41,15,S,level,1,1,0,M
962,893744.8161,45,10,N,decreasing,1,1,0,F
963,450674.4571,37,10,N,level,1,1,0,M
964,409280.3413,20,10,S,level,1,1,0,M
965,175551.9564,54,15,N,decreasing,1,1,0,M
966,433519.8795,51,20,N,level,1,1,0,F
967,119295.2483,30,20,S,level,1,1,0,F
968,210896.0545,49,15,N,decreasing,1,1,0,F
969,121726.3398,52,10,N,level,1,1,0,M
970,813131.9325,43,20,S,level,1,1,0,F
971,552552.4626,54,10,N,decreasing,1,1,0,M
972,975672.5449,57,20,N,level,1,1,0,M
973,569384.3441,20,15,S,level,1,1,0,F
974,387836.3381,58,20,N,decreasing,1,1,0,F
975,467327.6951,39,15,N,level,1,1,0,F
976,104434.0636,47,20,S,level,1,1,0,M
977,624799.9202,52,10,N,decreasing,1,1,0,F
978,432196.3009,33,10,N,level,1,1,0,M
979,393480.3569,21,20,S,level,1,1,0,M
980,408909.4992,44,15,N,decreasing,1,1,0,F
981,955720.5383,21,15,N,level,1,1,0,M
982,587978.083,20,15,S,level,1,1,0,F
983,466969.8875,48,15,N,decreasing,1,1,0,F
984,376279.1921,46,15,N,level,1,1,0,F
985,685364.2734,43,10,S,level,1,1,0,F
986,319714.2813,25,10,N,decreasing,1,1,0,M
987,726334.1146,38,10,N,level,1,1,0,F
988,877194.0837,38,10,S,level,1,1,0,F
989,870137.0877,24,10,N,decreasing,1,1,0,F
990,958760.4457,26,10,N,level,1,1,0,M
991,379096.7534,42,15,S,level,1,1,0,F
992,673409.2425,26,10,N,decreasing,1,1,0,F
993,60571.72398,55,20,N,level,1,1,0,M
994,990332.4622,36,10,S,level,1,1,0,M
995,838827.4469,26,15,N,decreasing,1,1,0,M
996,766862.7945,33,10,N,level,1,1,0,F
997,673576.2369,57,10,S,level,1,1,0,F
998,671508.7888,39,10,N,decreasing,1,1,0,M
999,510312.4545,58,20,N,level,1,1,0,F
1000,820476.4744,57,15,S,level,1,1,0,F
1001,861683.5069,39,20,S,level,1,1,0,M
1002,568669.7775,53,10,N,decreasing,1,1,0,F
1003,832762.1352,46,15,N,level,1,1,0,M
1004,718116.2083,30,20,S,level,1,1,0,F
1005,987991.6808,23,15,N,decreasing,1,1,0,M
1006,585286.6197,46,10,N,level,1,1,0,F
1007,819898.6324,36,15,S,level,1,1,0,M
1008,621495.3141,20,15,N,decreasing,1,1,0,M
1009,835267.9299,37,15,N,level,1,1,0,M
1010,343985.4995,42,15,S,level,1,1,0,F
1011,253994.0102,52,20,N,decreasing,1,1,0,M
1012,620213.6716,58,15,N,level,1,1,0,M
1013,73891.96757,44,10,S,level,1,1,0,F
1014,74549.25248,39,20,N,decreasing,1,1,0,F
1015,594403.1592,51,15,N,level,1,1,0,M
1016,837273.8685,22,15,S,level,1,1,0,M
1017,987471.7176,24,20,N,decreasing,1,1,0,F
1018,293680.9322,35,20,N,level,1,1,0,M
1019,61609.67178,23,10,S,level,1,1,0,M
1020,349789.3289,57,20,N,decreasing,1,1,0,F
1021,649410.2767,56,10,N,level,1,1,0,F
1022,685232.4456,53,10,S,level,1,1,0,F
1023,357522.8086,50,20,N,decreasing,1,1,0,F
1024,815848.8021,53,15,N,level,1,1,0,M
1025,886641.7225,28,20,S,level,1,1,0,M
1026,290236.2749,49,20,N,decreasing,1,1,0,F
1027,197698.9235,45,10,N,level,1,1,0,F
1028,34519.67724,48,20,S,level,1,1,0,M
1029,703650.6294,40,20,N,decreasing,1,1,0,M
1030,807117.7016,30,20,N,level,1,1,0,F
1031,553044.591,39,10,S,level,1,1,0,F
1032,992889.9561,38,20,N,decreasing,1,1,0,F
1033,970966.6898,34,20,N,level,1,1,0,F
1034,907860.4775,58,20,S,level,1,1,0,F
1035,178194.5878,25,15,N,decreasing,1,1,0,F
1036,229257.3921,43,10,N,level,1,1,0,F
1037,52166.78447,21,20,S,level,1,1,0,F
1038,160967.738,42,10,N,decreasing,1,1,0,F
1039,680709.1132,35,15,N,level,1,1,0,F
1040,575287.6375,32,20,S,level,1,1,0,M
1041,700708.605,28,20,N,decreasing,1,1,0,M
1042,435441.1607,26,10,N,level,1,1,0,M
1043,859417.2655,56,10,S,level,1,1,0,F
1044,749152.7674,42,20,N,decreasing,1,1,0,F
1045,965047.2924,41,15,N,level,1,1,0,F
1046,449692.9302,59,10,S,level,1,1,0,F
1047,518056.4693,25,10,N,decreasing,1,1,0,F
1048,317182.558,21,15,N,level,1,1,0,F
1049,296280.958,44,10,S,level,1,1,0,F
1050,46811.93829,23,10,N,decreasing,1,1,0,F
1051,722606.2098,41,10,N,level,1,1,0,F
1052,586693.1083,42,15,S,level,1,1,0,F
1053,367230.0579,40,15,N,decreasing,1,1,0,M
1054,681934.9342,39,15,N,level,1,1,0,F
1055,745183.2752,22,10,S,level,1,1,0,M
1056,281470.1406,22,10,N,decreasing,1,1,0,M
1057,147059.801,47,15,N,level,1,1,0,F
1058,229209.6291,35,20,S,level,1,1,0,M
1059,104259.0773,37,15,N,decreasing,1,1,0,F
1060,968009.3963,20,10,N,level,1,1,0,M
1061,491206.856,33,20,S,level,1,1,0,F
1062,469020.3738,52,15,N,decreasing,1,1,0,F
1063,916754.5939,53,10,N,level,1,1,0,M
1064,588652.1324,38,15,S,level,1,1,0,F
1065,83826.40538,24,15,N,decreasing,1,1,0,F
1066,765901.592,54,10,N,level,1,1,0,F
1067,342215.7929,29,10,S,level,1,1,0,F
1068,387671.479,51,20,N,decreasing,1,1,0,M
1069,394871.64,32,20,N,level,1,1,0,F
1070,844546.7873,46,10,S,level,1,1,0,F
1071,646509.8933,53,10,N,decreasing,1,1,0,M
1072,216554.658,44,15,N,level,1,1,0,M
1073,124603.3427,28,15,S,level,1,1,0,F
1074,927200.7399,43,15,N,decreasing,1,1,0,F
1075,686978.0892,35,20,N,level,1,1,0,M
1076,543450.4735,55,15,S,level,1,1,0,F
1077,92709.85092,53,10,N,decreasing,1,1,0,F
1078,548204.7287,46,20,N,level,1,1,0,F
1079,107760.6112,32,10,S,level,1,1,0,M
1080,38443.79977,54,20,N,decreasing,1,1,0,F
1081,973789.3454,45,20,N,level,1,1,0,M
1082,864156.337,48,15,S,level,1,1,0,M
1083,85420.44809,58,15,N,decreasing,1,1,0,F
1084,678556.5657,58,15,N,level,1,1,0,F
1085,157110.6473,41,15,S,level,1,1,0,M
1086,103429.3213,42,15,N,decreasing,1,1,0,F
1087,342842.3133,28,10,N,level,1,1,0,F
1088,130641.6316,48,15,S,level,1,1,0,M
1089,175269.3726,52,10,N,decreasing,1,1,0,M
1090,779554.9603,40,10,N,level,1,1,0,F
1091,688198.8264,50,10,S,level,1,1,0,M
1092,258001.7613,58,20,N,decreasing,1,1,0,M
1093,691391.0472,41,10,N,level,1,1,0,F
1094,693885.0283,50,15,S,level,1,1,0,M
1095,917738.9464,20,15,N,decreasing,1,1,0,M
1096,990591.1293,43,15,N,level,1,1,0,M
1097,274911.2,22,20,S,level,1,1,0,M
1098,232784.5156,24,20,N,decreasing,1,1,0,F
1099,757648.2876,54,15,N,level,1,1,0,F
1100,768005.1449,43,20,S,level,1,1,0,M
1101,354863.3447,21,15,N,decreasing,1,1,0,F
1102,451681.0474,39,15,N,level,1,1,0,F
1103,184674.8857,44,20,S,level,1,1,0,F
1104,979396.1663,26,10,N,decreasing,1,1,0,M
1105,553987.269,34,15,N,level,1,1,0,F
1106,358345.3977,55,20,S,level,1,1,0,M
1107,586264.3729,44,15,N,decreasing,1,1,0,M
1108,723707.4437,32,10,N,level,1,1,0,M
1109,313340.7587,35,20,S,level,1,1,0,M
1110,327477.345,35,10,N,decreasing,1,1,0,F
1111,618141.495,20,20,N,level,1,1,0,F
1112,557377.3653,26,10,S,level,1,1,0,F
